Hours,ng_ccs_WECC,nuclear_WECC,wind_WECC,solar_WECC,ng_ccs_ERCOT,nuclear_ERCOT,solar_ERCOT,wind_ERCOT
4849,1,1,0.296,0,1,1,0,0.7126
4850,1,1,0.247,0,1,1,0,0.6784
4851,1,1,0.161,0,1,1,0,0.6432
4852,1,1,0.135,0,1,1,0,0.5608
4853,1,1,0.183,0,1,1,0,0.465
4854,1,1,0.237,0.048666667,1,1,0.0008,0.428
4855,1,1,0.319,0.275,1,1,0.0514,0.3272
4856,1,1,0.192,0.444333333,1,1,0.1772,0.5008
4857,1,1,0.216,0.565,1,1,0.3278,0.6174
4858,1,1,0.077,0.621333333,1,1,0.4642,0.4392
4859,1,1,0.083,0.642,1,1,0.5674,0.2916
4860,1,1,0.103,0.671333333,1,1,0.632,0.2784
4861,1,1,0.101,0.674,1,1,0.6556,0.3404
4862,1,1,0.176,0.685,1,1,0.6368,0.416
4863,1,1,0.32,0.657,1,1,0.5778,0.4666
4864,1,1,0.483,0.628,1,1,0.4758,0.4952
4865,1,1,0.609,0.588666667,1,1,0.336,0.5092
4866,1,1,0.786,0.466333333,1,1,0.179,0.529
4867,1,1,0.54,0.279333333,1,1,0.0484,0.5588
4868,1,1,0.646,0.07,1,1,0.0006,0.6268
4869,1,1,0.759,0,1,1,0,0.6824
4870,1,1,0.658,0,1,1,0,0.7006
4871,1,1,0.254,0,1,1,0,0.6898
4872,1,1,0.121,0,1,1,0,0.6612
4873,1,1,0.423,0,1,1,0,0.6228
4874,1,1,0.3,0,1,1,0,0.5714
4875,1,1,0.309,0,1,1,0,0.509
4876,1,1,0.33,0,1,1,0,0.4506
4877,1,1,0.321,0.000333333,1,1,0,0.4076
4878,1,1,0.267,0.102333333,1,1,0.0006,0.386
4879,1,1,0.219,0.355333333,1,1,0.0512,0.2804
4880,1,1,0.088,0.518333333,1,1,0.1864,0.2616
4881,1,1,0.073,0.618666667,1,1,0.3486,0.445
4882,1,1,0.065,0.660666667,1,1,0.4868,0.3518
4883,1,1,0.086,0.686666667,1,1,0.586,0.2458
4884,1,1,0.089,0.698,1,1,0.6312,0.2444
4885,1,1,0.182,0.687,1,1,0.6376,0.303
4886,1,1,0.123,0.693333333,1,1,0.6096,0.3568
4887,1,1,0.103,0.668,1,1,0.5464,0.3898
4888,1,1,0.084,0.631333333,1,1,0.4414,0.3956
4889,1,1,0.121,0.577333333,1,1,0.3158,0.3854
4890,1,1,0.204,0.467,1,1,0.171,0.3916
4891,1,1,0.396,0.305333333,1,1,0.0458,0.4218
4892,1,1,0.601,0.070333333,1,1,0.0006,0.524
4893,1,1,0.633,0,1,1,0,0.6392
4894,1,1,0.618,0,1,1,0,0.6874
4895,1,1,0.589,0,1,1,0,0.6904
4896,1,1,0.443,0,1,1,0,0.6714
4897,1,1,0.383,0,1,1,0,0.6368
4898,1,1,0.272,0,1,1,0,0.603
4899,1,1,0.225,0,1,1,0,0.5732
4900,1,1,0.198,0,1,1,0,0.5308
4901,1,1,0.202,0,1,1,0,0.482
4902,1,1,0.158,0.086,1,1,0.0004,0.4394
4903,1,1,0.17,0.339666667,1,1,0.0504,0.3278
4904,1,1,0.144,0.494333333,1,1,0.1744,0.31
4905,1,1,0.06,0.603,1,1,0.3236,0.4402
4906,1,1,0.042,0.643666667,1,1,0.457,0.4228
4907,1,1,0.108,0.672666667,1,1,0.549,0.3458
4908,1,1,0.085,0.684,1,1,0.603,0.3228
4909,1,1,0.067,0.678666667,1,1,0.6162,0.348
4910,1,1,0.089,0.686666667,1,1,0.5912,0.39
4911,1,1,0.131,0.657333333,1,1,0.531,0.4294
4912,1,1,0.237,0.593666667,1,1,0.4382,0.4446
4913,1,1,0.145,0.541,1,1,0.3146,0.4432
4914,1,1,0.2,0.436666667,1,1,0.1738,0.453
4915,1,1,0.139,0.241333333,1,1,0.047,0.476
4916,1,1,0.182,0.058333333,1,1,0.0006,0.5746
4917,1,1,0.279,0,1,1,0,0.678
4918,1,1,0.439,0,1,1,0,0.7308
4919,1,1,0.746,0,1,1,0,0.7032
4920,1,1,0.599,0,1,1,0,0.6462
4921,1,1,0.383,0,1,1,0,0.6362
4922,1,1,0.374,0,1,1,0,0.6044
4923,1,1,0.439,0,1,1,0,0.5298
4924,1,1,0.318,0,1,1,0,0.451
4925,1,1,0.291,0,1,1,0,0.3698
4926,1,1,0.192,0.066333333,1,1,0.0006,0.308
4927,1,1,0.125,0.307666667,1,1,0.0522,0.2298
4928,1,1,0.04,0.455666667,1,1,0.181,0.3292
4929,1,1,0.023,0.558,1,1,0.3354,0.3846
4930,1,1,0.042,0.601,1,1,0.47,0.2912
4931,1,1,0.034,0.627333333,1,1,0.5654,0.1662
4932,1,1,0.071,0.644666667,1,1,0.622,0.0954
4933,1,1,0.083,0.626,1,1,0.6348,0.0672
4934,1,1,0.098,0.609666667,1,1,0.593,0.0626
4935,1,1,0.172,0.586,1,1,0.5082,0.0742
4936,1,1,0.214,0.550333333,1,1,0.3976,0.098
4937,1,1,0.278,0.489666667,1,1,0.2876,0.141
4938,1,1,0.179,0.398,1,1,0.1584,0.2356
4939,1,1,0.181,0.202333333,1,1,0.0446,0.41
4940,1,1,0.247,0.040333333,1,1,0.0006,0.5472
4941,1,1,0.46,0,1,1,0,0.5764
4942,1,1,0.862,0,1,1,0,0.528
4943,1,1,0.722,0,1,1,0,0.4702
4944,1,1,0.735,0,1,1,0,0.362
4945,1,1,0.653,0,1,1,0,0.2324
4946,1,1,0.492,0,1,1,0,0.1588
4947,1,1,0.426,0,1,1,0,0.1192
4948,1,1,0.259,0,1,1,0,0.0974
4949,1,1,0.162,0,1,1,0,0.0782
4950,1,1,0.14,0.070333333,1,1,0.0002,0.0534
4951,1,1,0.147,0.233,1,1,0.0368,0.0296
4952,1,1,0.082,0.381666667,1,1,0.1258,0.0226
4953,1,1,0.099,0.464666667,1,1,0.24,0.002
4954,1,1,0.086,0.515,1,1,0.3692,0.0038
4955,1,1,0.051,0.557,1,1,0.494,0.0108
4956,1,1,0.072,0.574666667,1,1,0.5686,0.023
4957,1,1,0.103,0.572333333,1,1,0.589,0.0386
4958,1,1,0.096,0.559,1,1,0.5526,0.0578
4959,1,1,0.195,0.486333333,1,1,0.4784,0.0786
4960,1,1,0.161,0.435666667,1,1,0.3748,0.1086
4961,1,1,0.151,0.367333333,1,1,0.2542,0.152
4962,1,1,0.161,0.258666667,1,1,0.1346,0.1948
4963,1,1,0.444,0.122,1,1,0.04,0.2342
4964,1,1,0.648,0.027333333,1,1,0.0006,0.2848
4965,1,1,0.719,0,1,1,0,0.3276
4966,1,1,0.499,0,1,1,0,0.2726
4967,1,1,0.52,0,1,1,0,0.195
4968,1,1,0.397,0,1,1,0,0.1268
4969,1,1,0.241,0,1,1,0,0.068
4970,1,1,0.164,0,1,1,0,0.0348
4971,1,1,0.136,0,1,1,0,0.0236
4972,1,1,0.107,0,1,1,0,0.025
4973,1,1,0.091,0,1,1,0,0.0218
4974,1,1,0.076,0.023,1,1,0.0002,0.0158
4975,1,1,0.09,0.19,1,1,0.0436,0.0062
4976,1,1,0.047,0.329333333,1,1,0.1542,0.0038
4977,1,1,0.036,0.448333333,1,1,0.259,0.0156
4978,1,1,0.05,0.505,1,1,0.368,0.0266
4979,1,1,0.05,0.54,1,1,0.4412,0.0354
4980,1,1,0.08,0.56,1,1,0.4748,0.0434
4981,1,1,0.084,0.569333333,1,1,0.4708,0.05
4982,1,1,0.097,0.53,1,1,0.4404,0.0572
4983,1,1,0.101,0.528666667,1,1,0.385,0.0748
4984,1,1,0.099,0.502,1,1,0.3164,0.1128
4985,1,1,0.085,0.437,1,1,0.2338,0.1774
4986,1,1,0.082,0.329666667,1,1,0.1274,0.266
4987,1,1,0.143,0.174333333,1,1,0.034,0.3814
4988,1,1,0.309,0.066,1,1,0.0002,0.4612
4989,1,1,0.848,0,1,1,0,0.446
4990,1,1,0.762,0,1,1,0,0.3712
4991,1,1,0.527,0,1,1,0,0.2314
4992,1,1,0.526,0,1,1,0,0.1356
4993,1,1,0.439,0,1,1,0,0.0962
4994,1,1,0.36,0,1,1,0,0.0804
4995,1,1,0.369,0,1,1,0,0.0766
4996,1,1,0.294,0,1,1,0,0.0628
4997,1,1,0.238,0,1,1,0,0.0434
4998,1,1,0.244,0.023666667,1,1,0.0002,0.0376
4999,1,1,0.121,0.26,1,1,0.0432,0.018
5000,1,1,0.026,0.412666667,1,1,0.1536,0.0162
5001,1,1,0.019,0.526333333,1,1,0.2736,0.0054
5002,1,1,0.016,0.591,1,1,0.376,0.0008
5003,1,1,0.057,0.616333333,1,1,0.4376,0.0066
5004,1,1,0.092,0.655333333,1,1,0.4672,0.0144
5005,1,1,0.099,0.661333333,1,1,0.4598,0.0202
5006,1,1,0.202,0.670333333,1,1,0.4544,0.025
5007,1,1,0.456,0.640333333,1,1,0.393,0.0312
5008,1,1,0.528,0.577,1,1,0.3166,0.0462
5009,1,1,0.368,0.534666667,1,1,0.22,0.079
5010,1,1,0.463,0.411333333,1,1,0.1194,0.1254
5011,1,1,0.588,0.241,1,1,0.0322,0.1788
5012,1,1,0.609,0.074,1,1,0.0004,0.2742
5013,1,1,0.701,0,1,1,0,0.3734
5014,1,1,0.609,0,1,1,0,0.381
5015,1,1,0.614,0,1,1,0,0.3316
5016,1,1,0.394,0,1,1,0,0.267
5017,1,1,0.296,0,1,1,0,0.2006
5018,1,1,0.247,0,1,1,0,0.14
5019,1,1,0.161,0,1,1,0,0.096
5020,1,1,0.135,0,1,1,0,0.0706
5021,1,1,0.183,0,1,1,0,0.0688
5022,1,1,0.237,0.048666667,1,1,0,0.0898
5023,1,1,0.319,0.275,1,1,0.0344,0.0756
5024,1,1,0.192,0.444333333,1,1,0.1242,0.0454
5025,1,1,0.216,0.565,1,1,0.2304,0.0302
5026,1,1,0.077,0.621333333,1,1,0.3234,0.0262
5027,1,1,0.083,0.642,1,1,0.3848,0.0244
5028,1,1,0.103,0.671333333,1,1,0.411,0.0218
5029,1,1,0.101,0.674,1,1,0.421,0.02
5030,1,1,0.176,0.685,1,1,0.3998,0.0226
5031,1,1,0.32,0.657,1,1,0.3524,0.034
5032,1,1,0.483,0.628,1,1,0.2762,0.0572
5033,1,1,0.609,0.588666667,1,1,0.2018,0.0986
5034,1,1,0.786,0.466333333,1,1,0.1174,0.1692
5035,1,1,0.54,0.279333333,1,1,0.0342,0.297
5036,1,1,0.646,0.07,1,1,0.0004,0.4918
5037,1,1,0.759,0,1,1,0,0.5926
5038,1,1,0.658,0,1,1,0,0.59
5039,1,1,0.254,0,1,1,0,0.5416
5040,1,1,0.121,0,1,1,0,0.4884
5041,1,1,0.423,0,1,1,0,0.402
5042,1,1,0.3,0,1,1,0,0.3226
5043,1,1,0.309,0,1,1,0,0.2016
5044,1,1,0.33,0,1,1,0,0.1148
5045,1,1,0.321,0.000333333,1,1,0,0.1116
5046,1,1,0.267,0.102333333,1,1,0.0002,0.1786
5047,1,1,0.219,0.355333333,1,1,0.0452,0.158
5048,1,1,0.088,0.518333333,1,1,0.1562,0.1178
5049,1,1,0.073,0.618666667,1,1,0.2746,0.0712
5050,1,1,0.065,0.660666667,1,1,0.3828,0.0206
5051,1,1,0.086,0.686666667,1,1,0.4688,0.0014
5052,1,1,0.089,0.698,1,1,0.5228,0.0052
5053,1,1,0.182,0.687,1,1,0.5394,0.019
5054,1,1,0.123,0.693333333,1,1,0.527,0.04
5055,1,1,0.103,0.668,1,1,0.48,0.0672
5056,1,1,0.084,0.631333333,1,1,0.3912,0.081
5057,1,1,0.121,0.577333333,1,1,0.2798,0.0938
5058,1,1,0.204,0.467,1,1,0.1536,0.1192
5059,1,1,0.396,0.305333333,1,1,0.0412,0.2016
5060,1,1,0.601,0.070333333,1,1,0.0004,0.3586
5061,1,1,0.633,0,1,1,0,0.4476
5062,1,1,0.618,0,1,1,0,0.421
5063,1,1,0.589,0,1,1,0,0.3622
5064,1,1,0.443,0,1,1,0,0.3228
5065,1,1,0.383,0,1,1,0,0.3118
5066,1,1,0.272,0,1,1,0,0.303
5067,1,1,0.225,0,1,1,0,0.274
5068,1,1,0.198,0,1,1,0,0.2336
5069,1,1,0.202,0,1,1,0,0.2018
5070,1,1,0.158,0.086,1,1,0,0.1738
5071,1,1,0.17,0.339666667,1,1,0.0384,0.1262
5072,1,1,0.144,0.494333333,1,1,0.1402,0.2072
5073,1,1,0.06,0.603,1,1,0.263,0.2432
5074,1,1,0.042,0.643666667,1,1,0.3806,0.2158
5075,1,1,0.108,0.672666667,1,1,0.4828,0.1898
5076,1,1,0.085,0.684,1,1,0.5404,0.1736
5077,1,1,0.067,0.678666667,1,1,0.5594,0.1976
5078,1,1,0.089,0.686666667,1,1,0.535,0.2442
5079,1,1,0.131,0.657333333,1,1,0.472,0.3016
5080,1,1,0.237,0.593666667,1,1,0.3766,0.3568
5081,1,1,0.145,0.541,1,1,0.2554,0.4108
5082,1,1,0.2,0.436666667,1,1,0.1364,0.4728
5083,1,1,0.139,0.241333333,1,1,0.0356,0.5436
5084,1,1,0.182,0.058333333,1,1,0.0002,0.6528
5085,1,1,0.279,0,1,1,0,0.6956
5086,1,1,0.439,0,1,1,0,0.659
5087,1,1,0.746,0,1,1,0,0.6004
5088,1,1,0.599,0,1,1,0,0.5596
5089,1,1,0.383,0,1,1,0,0.5416
5090,1,1,0.374,0,1,1,0,0.5082
5091,1,1,0.439,0,1,1,0,0.4546
5092,1,1,0.318,0,1,1,0,0.386
5093,1,1,0.291,0,1,1,0,0.3582
5094,1,1,0.192,0.066333333,1,1,0,0.3674
5095,1,1,0.125,0.307666667,1,1,0.0364,0.3306
5096,1,1,0.04,0.455666667,1,1,0.13,0.4762
5097,1,1,0.023,0.558,1,1,0.2318,0.6458
5098,1,1,0.042,0.601,1,1,0.3252,0.5994
5099,1,1,0.034,0.627333333,1,1,0.4048,0.5478
5100,1,1,0.071,0.644666667,1,1,0.458,0.5746
5101,1,1,0.083,0.626,1,1,0.478,0.625
5102,1,1,0.098,0.609666667,1,1,0.4656,0.6602
5103,1,1,0.172,0.586,1,1,0.421,0.6806
5104,1,1,0.214,0.550333333,1,1,0.3398,0.6924
5105,1,1,0.278,0.489666667,1,1,0.242,0.7046
5106,1,1,0.179,0.398,1,1,0.1342,0.7204
5107,1,1,0.181,0.202333333,1,1,0.0352,0.7402
5108,1,1,0.247,0.040333333,1,1,0.0002,0.7874
5109,1,1,0.46,0,1,1,0,0.8156
5110,1,1,0.862,0,1,1,0,0.7978
5111,1,1,0.722,0,1,1,0,0.7512
5112,1,1,0.735,0,1,1,0,0.7222
5113,1,1,0.653,0,1,1,0,0.6718
5114,1,1,0.492,0,1,1,0,0.6148
5115,1,1,0.426,0,1,1,0,0.6002
5116,1,1,0.259,0,1,1,0,0.5938
5117,1,1,0.162,0,1,1,0,0.5964
5118,1,1,0.14,0.070333333,1,1,0,0.5874
5119,1,1,0.147,0.233,1,1,0.046,0.5296
5120,1,1,0.082,0.381666667,1,1,0.1774,0.7204
5121,1,1,0.099,0.464666667,1,1,0.3392,0.795
5122,1,1,0.086,0.515,1,1,0.4836,0.7464
5123,1,1,0.051,0.557,1,1,0.5888,0.6716
5124,1,1,0.072,0.574666667,1,1,0.6508,0.6622
5125,1,1,0.103,0.572333333,1,1,0.6692,0.6808
5126,1,1,0.096,0.559,1,1,0.6446,0.694
5127,1,1,0.195,0.486333333,1,1,0.5808,0.6958
5128,1,1,0.161,0.435666667,1,1,0.4772,0.6848
5129,1,1,0.151,0.367333333,1,1,0.3406,0.6658
5130,1,1,0.161,0.258666667,1,1,0.182,0.6592
5131,1,1,0.444,0.122,1,1,0.0438,0.6612
5132,1,1,0.648,0.027333333,1,1,0.0002,0.7464
5133,1,1,0.719,0,1,1,0,0.806
5134,1,1,0.499,0,1,1,0,0.8142
5135,1,1,0.52,0,1,1,0,0.7804
5136,1,1,0.397,0,1,1,0,0.7344
5137,1,1,0.241,0,1,1,0,0.7184
5138,1,1,0.164,0,1,1,0,0.7004
5139,1,1,0.136,0,1,1,0,0.6868
5140,1,1,0.107,0,1,1,0,0.6654
5141,1,1,0.091,0,1,1,0,0.6202
5142,1,1,0.076,0.023,1,1,0,0.5762
5143,1,1,0.09,0.19,1,1,0.0422,0.4602
5144,1,1,0.047,0.329333333,1,1,0.1602,0.538
5145,1,1,0.036,0.448333333,1,1,0.3,0.6072
5146,1,1,0.05,0.505,1,1,0.4272,0.4394
5147,1,1,0.05,0.54,1,1,0.522,0.2208
5148,1,1,0.08,0.56,1,1,0.5824,0.1586
5149,1,1,0.084,0.569333333,1,1,0.599,0.2012
5150,1,1,0.097,0.53,1,1,0.5774,0.2478
5151,1,1,0.101,0.528666667,1,1,0.5256,0.2754
5152,1,1,0.099,0.502,1,1,0.4302,0.299
5153,1,1,0.085,0.437,1,1,0.2984,0.3334
5154,1,1,0.082,0.329666667,1,1,0.157,0.3804
5155,1,1,0.143,0.174333333,1,1,0.0386,0.4342
5156,1,1,0.309,0.066,1,1,0.0002,0.6038
5157,1,1,0.848,0,1,1,0,0.7218
5158,1,1,0.762,0,1,1,0,0.73
5159,1,1,0.527,0,1,1,0,0.6992
5160,1,1,0.526,0,1,1,0,0.6482
5161,1,1,0.439,0,1,1,0,0.5956
5162,1,1,0.36,0,1,1,0,0.5418
5163,1,1,0.369,0,1,1,0,0.4864
5164,1,1,0.294,0,1,1,0,0.389
5165,1,1,0.238,0,1,1,0,0.2822
5166,1,1,0.244,0.023666667,1,1,0,0.1984
5167,1,1,0.121,0.26,1,1,0.0424,0.1298
5168,1,1,0.026,0.412666667,1,1,0.1628,0.176
5169,1,1,0.019,0.526333333,1,1,0.3016,0.1528
5170,1,1,0.016,0.591,1,1,0.431,0.0972
5171,1,1,0.057,0.616333333,1,1,0.5342,0.1028
5172,1,1,0.092,0.655333333,1,1,0.6008,0.1682
5173,1,1,0.099,0.661333333,1,1,0.6238,0.2786
5174,1,1,0.202,0.670333333,1,1,0.6036,0.3832
5175,1,1,0.456,0.640333333,1,1,0.5452,0.4328
5176,1,1,0.528,0.577,1,1,0.4442,0.4152
5177,1,1,0.368,0.534666667,1,1,0.3054,0.3748
5178,1,1,0.463,0.411333333,1,1,0.1622,0.3442
5179,1,1,0.588,0.241,1,1,0.0394,0.2924
5180,1,1,0.609,0.074,1,1,0.0002,0.2722
5181,1,1,0.701,0,1,1,0,0.2816
5182,1,1,0.609,0,1,1,0,0.3982
5183,1,1,0.614,0,1,1,0,0.6108
5184,1,1,0.394,0,1,1,0,0.729
5185,1,1,0.296,0,1,1,0,0.7356
5186,1,1,0.247,0,1,1,0,0.6876
5187,1,1,0.161,0,1,1,0,0.6534
5188,1,1,0.135,0,1,1,0,0.574
5189,1,1,0.183,0,1,1,0,0.4638
5190,1,1,0.237,0.048666667,1,1,0,0.3916
5191,1,1,0.319,0.275,1,1,0.0416,0.3222
5192,1,1,0.192,0.444333333,1,1,0.1606,0.4446
5193,1,1,0.216,0.565,1,1,0.3022,0.5526
5194,1,1,0.077,0.621333333,1,1,0.4304,0.4718
5195,1,1,0.083,0.642,1,1,0.5312,0.3094
5196,1,1,0.103,0.671333333,1,1,0.5926,0.2286
5197,1,1,0.101,0.674,1,1,0.6096,0.2374
5198,1,1,0.176,0.685,1,1,0.5856,0.2778
5199,1,1,0.32,0.657,1,1,0.5226,0.312
5200,1,1,0.483,0.628,1,1,0.4248,0.3318
5201,1,1,0.609,0.588666667,1,1,0.295,0.366
5202,1,1,0.786,0.466333333,1,1,0.1538,0.4356
5203,1,1,0.54,0.279333333,1,1,0.036,0.5326
5204,1,1,0.646,0.07,1,1,0.0002,0.691
5205,1,1,0.759,0,1,1,0,0.7654
5206,1,1,0.658,0,1,1,0,0.7238
5207,1,1,0.254,0,1,1,0,0.7092
5208,1,1,0.121,0,1,1,0,0.6704
5209,1,1,0.116,0,1,1,0,0.6028
5210,1,1,0.121,0,1,1,0,0.5256
5211,1,1,0.158,0,1,1,0,0.4116
5212,1,1,0.124,0,1,1,0,0.2562
5213,1,1,0.085,0,1,1,0,0.1742
5214,1,1,0.114,0.008666667,1,1,0,0.1432
5215,1,1,0.142,0.252333333,1,1,0.0398,0.114
5216,1,1,0.241,0.437666667,1,1,0.1518,0.1698
5217,1,1,0.11,0.575666667,1,1,0.2808,0.1258
5218,1,1,0.119,0.636666667,1,1,0.3986,0.0468
5219,1,1,0.072,0.674333333,1,1,0.4834,0.0144
5220,1,1,0.181,0.698,1,1,0.5296,0.0108
5221,1,1,0.109,0.632333333,1,1,0.5436,0.0172
5222,1,1,0.097,0.678666667,1,1,0.5262,0.0278
5223,1,1,0.067,0.643666667,1,1,0.4606,0.0388
5224,1,1,0.062,0.594,1,1,0.3642,0.0514
5225,1,1,0.249,0.547,1,1,0.247,0.0668
5226,1,1,0.233,0.414333333,1,1,0.1334,0.0866
5227,1,1,0.199,0.207666667,1,1,0.0324,0.1496
5228,1,1,0.306,0.007666667,1,1,0.0002,0.2996
5229,1,1,0.262,0,1,1,0,0.4138
5230,1,1,0.468,0,1,1,0,0.4432
5231,1,1,0.649,0,1,1,0,0.4218
5232,1,1,0.436,0,1,1,0,0.3532
5233,1,1,0.069,0,1,1,0,0.295
5234,1,1,0.184,0,1,1,0,0.2568
5235,1,1,0.122,0,1,1,0,0.2448
5236,1,1,0.081,0,1,1,0,0.2222
5237,1,1,0.089,0,1,1,0,0.1978
5238,1,1,0.077,0.029333333,1,1,0,0.1782
5239,1,1,0.134,0.278,1,1,0.0374,0.1404
5240,1,1,0.132,0.465,1,1,0.1546,0.1674
5241,1,1,0.047,0.594,1,1,0.3056,0.1188
5242,1,1,0.041,0.679,1,1,0.45,0.0562
5243,1,1,0.036,0.704333333,1,1,0.5572,0.0388
5244,1,1,0.07,0.686,1,1,0.6228,0.0382
5245,1,1,0.19,0.691,1,1,0.6384,0.0362
5246,1,1,0.212,0.69,1,1,0.6022,0.0356
5247,1,1,0.223,0.658,1,1,0.5366,0.0444
5248,1,1,0.118,0.614,1,1,0.4138,0.0682
5249,1,1,0.107,0.549333333,1,1,0.286,0.1134
5250,1,1,0.156,0.409333333,1,1,0.1474,0.1836
5251,1,1,0.35,0.201333333,1,1,0.0344,0.3136
5252,1,1,0.343,0.006333333,1,1,0,0.514
5253,1,1,0.443,0,1,1,0,0.6114
5254,1,1,0.637,0,1,1,0,0.6502
5255,1,1,0.59,0,1,1,0,0.6558
5256,1,1,0.341,0,1,1,0,0.6268
5257,1,1,0.224,0,1,1,0,0.562
5258,1,1,0.221,0,1,1,0,0.529
5259,1,1,0.214,0,1,1,0,0.5008
5260,1,1,0.14,0,1,1,0,0.4572
5261,1,1,0.06,0,1,1,0,0.4088
5262,1,1,0.031,0.017666667,1,1,0,0.3774
5263,1,1,0.026,0.245666667,1,1,0.0418,0.3212
5264,1,1,0.035,0.429666667,1,1,0.18,0.3852
5265,1,1,0.024,0.568333333,1,1,0.3352,0.4344
5266,1,1,0.053,0.634333333,1,1,0.47,0.3664
5267,1,1,0.126,0.663333333,1,1,0.567,0.2734
5268,1,1,0.088,0.674666667,1,1,0.6234,0.233
5269,1,1,0.093,0.642,1,1,0.6308,0.2114
5270,1,1,0.085,0.642333333,1,1,0.6038,0.19
5271,1,1,0.091,0.615333333,1,1,0.5404,0.168
5272,1,1,0.098,0.571,1,1,0.4386,0.1434
5273,1,1,0.088,0.514,1,1,0.302,0.1204
5274,1,1,0.158,0.382,1,1,0.1574,0.0942
5275,1,1,0.281,0.182666667,1,1,0.0356,0.089
5276,1,1,0.515,0.003333333,1,1,0,0.144
5277,1,1,0.787,0,1,1,0,0.2022
5278,1,1,0.667,0,1,1,0,0.2452
5279,1,1,0.547,0,1,1,0,0.2704
5280,1,1,0.414,0,1,1,0,0.2718
5281,1,1,0.269,0,1,1,0,0.247
5282,1,1,0.207,0,1,1,0,0.2276
5283,1,1,0.203,0,1,1,0,0.2044
5284,1,1,0.223,0,1,1,0,0.19
5285,1,1,0.225,0,1,1,0,0.2202
5286,1,1,0.086,0.024,1,1,0,0.2696
5287,1,1,0.154,0.238,1,1,0.0392,0.2576
5288,1,1,0.063,0.426666667,1,1,0.1698,0.3236
5289,1,1,0.024,0.560666667,1,1,0.3204,0.3808
5290,1,1,0.024,0.621333333,1,1,0.4564,0.3432
5291,1,1,0.058,0.653,1,1,0.5626,0.2726
5292,1,1,0.063,0.672333333,1,1,0.6222,0.207
5293,1,1,0.091,0.672666667,1,1,0.6424,0.1832
5294,1,1,0.089,0.647666667,1,1,0.6184,0.2044
5295,1,1,0.118,0.628333333,1,1,0.56,0.2548
5296,1,1,0.096,0.551333333,1,1,0.4472,0.2988
5297,1,1,0.162,0.510666667,1,1,0.3058,0.3326
5298,1,1,0.224,0.378333333,1,1,0.155,0.3426
5299,1,1,0.321,0.169333333,1,1,0.0346,0.382
5300,1,1,0.616,0.002333333,1,1,0,0.5356
5301,1,1,0.72,0,1,1,0,0.6318
5302,1,1,0.737,0,1,1,0,0.6174
5303,1,1,0.543,0,1,1,0,0.553
5304,1,1,0.491,0,1,1,0,0.5104
5305,1,1,0.448,0,1,1,0,0.4618
5306,1,1,0.345,0,1,1,0,0.4012
5307,1,1,0.317,0,1,1,0,0.327
5308,1,1,0.266,0,1,1,0,0.2324
5309,1,1,0.227,0,1,1,0,0.1758
5310,1,1,0.204,0.006333333,1,1,0,0.1506
5311,1,1,0.183,0.207333333,1,1,0.0372,0.1066
5312,1,1,0.114,0.394,1,1,0.1556,0.1336
5313,1,1,0.061,0.514333333,1,1,0.2892,0.1216
5314,1,1,0.046,0.567666667,1,1,0.3996,0.072
5315,1,1,0.036,0.623666667,1,1,0.4802,0.0428
5316,1,1,0.071,0.643666667,1,1,0.5298,0.0452
5317,1,1,0.129,0.653666667,1,1,0.5406,0.0634
5318,1,1,0.103,0.63,1,1,0.5164,0.0986
5319,1,1,0.153,0.602333333,1,1,0.459,0.1476
5320,1,1,0.113,0.567666667,1,1,0.3564,0.2248
5321,1,1,0.199,0.502,1,1,0.2448,0.3388
5322,1,1,0.277,0.365333333,1,1,0.1336,0.4388
5323,1,1,0.316,0.156666667,1,1,0.0286,0.4802
5324,1,1,0.567,0.001333333,1,1,0,0.4616
5325,1,1,0.681,0,1,1,0,0.4138
5326,1,1,0.633,0,1,1,0,0.4382
5327,1,1,0.526,0,1,1,0,0.4958
5328,1,1,0.338,0,1,1,0,0.5218
5329,1,1,0.302,0,1,1,0,0.5212
5330,1,1,0.29,0,1,1,0,0.5134
5331,1,1,0.297,0,1,1,0,0.5002
5332,1,1,0.29,0,1,1,0,0.4516
5333,1,1,0.254,0,1,1,0,0.3914
5334,1,1,0.231,0.009666667,1,1,0,0.3118
5335,1,1,0.241,0.227,1,1,0.036,0.2356
5336,1,1,0.211,0.423666667,1,1,0.151,0.329
5337,1,1,0.097,0.562666667,1,1,0.2878,0.4582
5338,1,1,0.054,0.624666667,1,1,0.4058,0.4856
5339,1,1,0.028,0.654666667,1,1,0.501,0.4526
5340,1,1,0.066,0.677333333,1,1,0.558,0.4338
5341,1,1,0.05,0.663,1,1,0.5642,0.4564
5342,1,1,0.075,0.628,1,1,0.534,0.4946
5343,1,1,0.119,0.618,1,1,0.463,0.5242
5344,1,1,0.108,0.563,1,1,0.3512,0.5448
5345,1,1,0.127,0.500666667,1,1,0.2462,0.5638
5346,1,1,0.084,0.336666667,1,1,0.1318,0.5762
5347,1,1,0.056,0.146333333,1,1,0.0288,0.5728
5348,1,1,0.05,0.002666667,1,1,0,0.59
5349,1,1,0.068,0,1,1,0,0.6324
5350,1,1,0.104,0,1,1,0,0.6622
5351,1,1,0.194,0,1,1,0,0.6912
5352,1,1,0.298,0,1,1,0,0.695
5353,1,1,0.324,0,1,1,0,0.6782
