Hour,WECC_Load_MWh,ERCOT_Load_MWh_2050
3529,120069,77580.8
3530,111984,85716.6
3531,116871,89117.6
3532,114488,90432.4
3533,113016,90168.3
3534,115573,92229.8
3535,119059,90472.3
3536,127037,89550.8
3537,140469,90592
3538,153974,91986.6
3539,165668,93765
3540,177614,96550.4
3541,186814,100434
3542,187729,99520.1
3543,180618,99465
3544,184619,97086.2
3545,189747,94118.4
3546,188039,89657.2
3547,195590,86904.1
3548,192230,84209.9
3549,181658,83408.1
3550,163872,83030
3551,144657,83117.4
3552,122208,83681.7
3553,101550,85783.1
3554,99783,93641.5
3555,108157,95543.4
3556,108628,95066.5
3557,109531,93964.5
3558,115466,96352.8
3559,126271,91880.2
3560,139024,89383.6
3561,145586,89007.4
3562,149201,87833.2
3563,157820,88306.3
3564,165878,90117
3565,171632,93702.3
3566,172047,93018.3
3567,173493,92621.2
3568,193596,90523.6
3569,212990,89237.3
3570,216853,86522.2
3571,188253,83736.8
3572,157745,81253.5
3573,147231,81017.9
3574,132075,81257.3
3575,116768,82093.3
3576,106281,83461.3
3577,102212,86203
3578,102125,93728.9
3579,111009,95634.6
3580,112569,94367.3
3581,117020,92737.1
3582,128885,94238.1
3583,146275,89345.6
3584,161161,86824.3
3585,165587,86132.7
3586,168157,85916.1
3587,176605,86459.5
3588,186096,88038.4
3589,192451,91519.2
3590,194638,91524.9
3591,198894,91186.7
3592,220466,89231.6
3593,241717,86934.5
3594,241932,83845.1
3595,207989,81021.7
3596,174589,78715.1
3597,162133,78642.9
3598,144229,79104.6
3599,127297,79988.1
3600,115440,81673.4
3601,107455,84417
3602,105957,93343.2
3603,114701,97006.4
3604,115591,97534.6
3605,119198,96195.1
3606,130956,97504.2
3607,148475,94236.2
3608,164186,92898.6
3609,168209,93381.2
3610,170895,93810.6
3611,180020,94836.6
3612,190834,96951.3
3613,197591,99694.9
3614,200372,98737.3
3615,203883,98383.9
3616,225489,95357.2
3617,246709,91823.2
3618,246610,86723.6
3619,211801,83493.6
3620,177399,80396.6
3621,164746,79368.7
3622,146781,78760.7
3623,129314,78703.7
3624,118179,79383.9
3625,108683,81264.9
3626,107035,89269.6
3627,115355,92894.8
3628,116267,93385
3629,119862,92243.1
3630,131343,93244.4
3631,149284,91156.3
3632,165010,89944.1
3633,169986,90745.9
3634,173218,91688.3
3635,183673,93480
3636,194910,96090.6
3637,203019,99007.1
3638,207742,98589.1
3639,216270,98456.1
3640,234830,95514.9
3641,257342,91559.1
3642,257046,86334.1
3643,220812,83117.4
3644,187194,81021.7
3645,171005,80145.8
3646,153804,79543.5
3647,134848,79497.9
3648,122607,80210.4
3649,114456,82049.6
3650,115859,90801
3651,118266,92854.9
3652,119021,94599.1
3653,121822,94342.6
3654,133300,95982.3
3655,151075,93554.1
3656,166868,92248.8
3657,173298,92873.9
3658,178649,93404
3659,189791,94694.1
3660,200210,96719.5
3661,208154,99157.2
3662,212138,98317.4
3663,215956,98718.3
3664,235749,96930.4
3665,254093,93253.9
3666,251497,88553.3
3667,216129,85693.8
3668,182284,75629.5
3669,169384,74147.5
3670,151636,72944.8
3671,134861,72705.4
3672,127285,72775.7
3673,126063,77453.5
3674,123222,83518.3
3675,126722,87052.3
3676,123982,86318.9
3677,122013,86381.6
3678,125263,87394.3
3679,131387,86366.4
3680,141594,86033.9
3681,157701,87147.3
3682,176115,88277.8
3683,191777,89883.3
3684,205373,90928.3
3685,215366,92182.3
3686,215246,93698.5
3687,206830,93198.8
3688,212162,90166.4
3689,213348,85864.8
3690,208339,82672.8
3691,212643,79334.5
3692,208806,76053.2
3693,195324,74590.2
3694,177328,73408.4
3695,157507,73136.7
3696,137614,73256.4
3697,120069,77797.4
3698,111984,83478.4
3699,116871,86949.7
3700,114488,86653.3
3701,113016,87217.6
3702,115573,88521
3703,119059,87413.3
3704,127037,86964.9
3705,140469,88032.7
3706,153974,89172.7
3707,165668,90970.1
3708,177614,92163.3
3709,186814,93362.2
3710,187729,94642.8
3711,180618,94013.9
3712,184619,91002.4
3713,189747,86826.2
3714,188039,83590.5
3715,195590,80162.9
3716,192230,76727.7
3717,181658,75070.9
3718,163872,73853
3719,144657,73170.9
3720,122208,73028.4
3721,101550,76741
3722,99783,81650.6
3723,108157,83695
3724,108628,83271.3
3725,109531,83240.9
3726,115466,84023.7
3727,126271,82418.2
3728,139024,81337.1
3729,145586,80864
3730,149201,81578.4
3731,157820,82914.1
3732,165878,84462.6
3733,171632,86210.6
3734,172047,86780.6
3735,173493,86839.5
3736,193596,85946.5
3737,212990,83708.3
3738,216853,80514.4
3739,188253,77229.3
3740,157745,74162.7
3741,147231,72950.5
3742,132075,72359.6
3743,116768,72359.6
3744,106281,72853.6
3745,102212,75390.1
3746,102125,79543.5
3747,111009,81595.5
3748,112569,81365.6
3749,117020,81076.8
3750,128885,81690.5
3751,146275,79573.9
3752,161161,78340.8
3753,165587,78758.8
3754,168157,79435.2
3755,176605,80704.4
3756,186096,82564.5
3757,192451,85302.4
3758,194638,86026.3
3759,198894,86355
3760,220466,85482.9
3761,241717,83600
3762,241932,80795.6
3763,207989,77934.2
3764,174589,75460.4
3765,162133,74899.9
3766,144229,74793.5
3767,127297,75525
3768,115440,76594.7
3769,107455,82045.8
3770,105957,88275.9
3771,114701,91904.9
3772,115591,91680.7
3773,119198,91650.3
3774,130956,92904.3
3775,148475,90859.9
3776,164186,89925.1
3777,168209,90633.8
3778,170895,91714.9
3779,180020,93214
3780,190834,94145
3781,197591,95362.9
3782,200372,96054.5
3783,203883,95184.3
3784,225489,92106.3
3785,246709,88004.2
3786,246610,84930
3787,211801,81354.2
3788,177399,78532.7
3789,164746,77398.4
3790,146781,76602.3
3791,129314,76668.8
3792,118179,76995.6
3793,108683,81819.7
3794,107035,87949.1
3795,115355,90751.6
3796,116267,90046.7
3797,119862,89723.7
3798,131343,90493.2
3799,149284,88891.5
3800,165010,88198
3801,169986,89222.1
3802,173218,90493.2
3803,183673,92199.4
3804,194910,93139.9
3805,203019,93630.1
3806,207742,95258.4
3807,216270,94297
3808,234830,90981.5
3809,257342,86455.7
3810,257046,82916
3811,220812,79347.8
3812,187194,75842.3
3813,171005,74320.4
3814,153804,73275.4
3815,134848,73184.2
3816,122607,73338.1
3817,114456,77936.1
3818,115859,83106
3819,118266,86782.5
3820,119021,86465.2
3821,121822,86550.7
3822,133300,87210
3823,151075,86472.8
3824,166868,86130.8
3825,173298,87310.7
3826,178649,88705.3
3827,189791,90525.5
3828,200210,91673.1
3829,208154,92400.8
3830,212138,94127.9
3831,215956,93533.2
3832,235749,90265.2
3833,254093,85876.2
3834,251497,82460
3835,216129,78821.5
3836,182284,75050
3837,169384,73252.6
3838,151636,71880.8
3839,134861,71540.7
3840,127285,71544.5
3841,126063,76494
3842,123222,82080
3843,126722,85688.1
3844,123982,85378.4
3845,122013,85547.5
3846,125263,86231.5
3847,131387,85777.4
3848,141594,85634.9
3849,157701,86987.7
3850,176115,88543.8
3851,191777,90441.9
3852,205373,91737.7
3853,215366,92754.2
3854,215246,94846.1
3855,206830,94414.8
3856,212162,91070.8
3857,213348,86619.1
3858,208339,83111.7
3859,212643,79435.2
3860,208806,75682.7
3861,195324,73856.8
3862,177328,72407.1
3863,157507,71764.9
3864,137614,71386.8
3865,129337,76342
3866,123037,81365.6
3867,128257,85467.7
3868,125361,85247.3
3869,122177,85627.3
3870,123975,86119.4
3871,128436,85572.2
3872,139811,85374.6
3873,156222,86740.7
3874,175639,88283.5
3875,194608,90267.1
3876,212744,91754.8
3877,228528,93295.7
3878,232643,95096.9
3879,227124,94412.9
3880,232584,91319.7
3881,237695,86989.6
3882,234013,83615.2
3883,240565,80031.8
3884,233156,76457.9
3885,213480,74814.4
3886,195393,73744.7
3887,168505,73321
3888,140514,73511
3889,117585,77624.5
3890,118240,83197.2
3891,122030,84764.7
3892,122988,84360
3893,126242,84221.3
3894,137661,85387.9
3895,156343,83457.5
3896,175358,82169.3
3897,184592,81819.7
3898,191221,82357.4
3899,205101,83592.4
3900,219557,85475.3
3901,229580,87521.6
3902,234702,88169.5
3903,237366,88251.2
3904,258651,87453.2
3905,280316,85422.1
3906,281698,82283.3
3907,243384,79015.3
3908,202013,82625.3
3909,184864,81692.4
3910,161851,81190.8
3911,142806,81599.3
3912,129309,82703.2
3913,123364,84833.1
3914,123271,94399.6
3915,126474,95180.5
3916,126778,97323.7
3917,129374,97082.4
3918,140314,98872.2
3919,158902,96632.1
3920,177754,94905
3921,186695,95674.5
3922,194296,96208.4
3923,208633,97283.8
3924,224172,99349.1
3925,234327,102364.4
3926,240107,100800.7
3927,244723,101062.9
3928,267421,99195.2
3929,289743,95885.4
3930,290329,91464.1
3931,252019,88705.3
3932,208694,75971.5
3933,190429,74856.2
3934,167491,74244.4
3935,146606,74274.8
3936,132867,74757.4
3937,126023,77198.9
3938,125803,81591.7
3939,128749,83981.9
3940,129424,83330.2
3941,131786,83195.3
3942,142515,84234.6
3943,160856,81960.3
3944,179524,80674
3945,187947,81128.1
3946,195772,81838.7
3947,210368,82990.1
3948,226640,84717.2
3949,237157,87487.4
3950,242453,88218.9
3951,244514,88540
3952,267549,87578.6
3953,287697,85583.6
3954,288772,82657.6
3955,249322,79535.9
3956,209810,76511.1
3957,193627,75500.3
3958,170920,74858.1
3959,152977,75046.2
3960,137892,75595.3
3961,133511,80575.2
3962,128184,86075.7
3963,129385,91215.2
3964,130010,90417.2
3965,132191,90707.9
3966,143011,92657.3
3967,160628,90744
3968,178198,90073.3
3969,186340,91017.6
3970,193837,92218.4
3971,207103,93844.8
3972,221510,94969.6
3973,231376,96881
3974,236915,97580.2
3975,243823,96539
3976,265602,93861.9
3977,282298,90128.4
3978,278343,86968.7
3979,240149,83734.9
3980,203470,80476.4
3981,185956,79038.1
3982,169257,77974.1
3983,150829,77816.4
3984,139371,77863.9
3985,132873,82422
3986,130238,87173.9
3987,128543,90977.7
3988,128946,90707.9
3989,131681,90652.8
3990,142273,92017
3991,159526,90132.2
3992,176278,89444.4
3993,182933,90343.1
3994,187472,91279.8
3995,198352,92932.8
3996,209735,93962.6
3997,216900,95300.2
3998,221024,96521.9
3999,228378,95779
4000,245808,92750.4
4001,261373,88283.5
4002,261496,84890.1
4003,225617,81437.8
4004,189088,78046.3
4005,176414,76594.7
4006,160480,75447.1
4007,139152,75249.5
4008,138608,75255.2
4009,139373,79969.1
4010,131473,85000.3
4011,132805,88623.6
4012,130033,88310.1
4013,128183,88553.3
4014,131029,89360.8
4015,136186,88089.7
4016,147422,87527.3
4017,164050,88412.7
4018,183242,89617.3
4019,199981,91222.8
4020,216938,92364.7
4021,229492,93428.7
4022,232073,94967.7
4023,225835,94213.4
4024,227600,90757.3
4025,226365,86153.6
4026,221154,82841.9
4027,226523,79220.5
4028,219644,75580.1
4029,205286,73824.5
4030,185589,72471.7
4031,163848,72053.7
4032,143766,71878.9
4033,120069,76693.5
4034,111984,81576.5
4035,116871,85745.1
4036,114488,85619.7
4037,113016,85961.7
4038,115573,86919.3
4039,119059,85959.8
4040,127037,85657.7
4041,140469,86883.2
4042,153974,88479.2
4043,165668,90377.3
4044,177614,91722.5
4045,186814,92486.3
4046,187729,94557.3
4047,180618,93937.9
4048,184619,90744
4049,189747,86296.1
4050,188039,82689.9
4051,195590,79026.7
4052,192230,75466.1
4053,181658,73837.8
4054,163872,72834.6
4055,144657,72701.6
4056,122208,72838.4
4057,101550,77274.9
4058,99783,83195.3
4059,108157,86159.3
4060,108628,85878.1
4061,109531,86096.6
4062,115466,87071.3
4063,126271,85722.3
4064,139024,85283.4
4065,145586,86370.2
4066,149201,87667.9
4067,157820,89415.9
4068,165878,90411.5
4069,171632,91030.9
4070,172047,92638.3
4071,173493,92056.9
4072,193596,89237.3
4073,212990,84949
4074,216853,81671.5
4075,188253,78192.6
4076,157745,74234.9
4077,147231,72374.8
4078,132075,70860.5
4079,116768,69954.2
4080,106281,69481.1
4081,102212,72663.6
4082,102125,76026.6
4083,111009,79154
4084,112569,79032.4
4085,117020,79089.4
4086,128885,78937.4
4087,146275,78373.1
4088,161161,77415.5
4089,165587,77236.9
4090,168157,77996.9
4091,176605,79285.1
4092,186096,80702.5
4093,192451,80759.5
4094,194638,81268.7
4095,198894,81135.7
4096,220466,81684.8
4097,241717,80793.7
4098,241932,77499.1
4099,207989,74037.3
4100,174589,69289.2
4101,162133,68502.6
4102,144229,67761.6
4103,127297,67660.9
4104,115440,69084
4105,107455,73227.9
4106,105957,75768.2
4107,114701,75962
4108,115591,75412.9
4109,119198,75973.4
4110,130956,75500.3
4111,148475,74542.7
4112,164186,73699.1
4113,168209,74647.2
4114,170895,76199.5
4115,180020,78827.2
4116,190834,81838.7
4117,197591,82108.5
4118,200372,82209.2
4119,203883,82488.5
4120,225489,81378.9
4121,246709,77922.8
4122,246610,74670
4123,211801,71124.6
4124,177399,69690.1
4125,164746,68956.7
4126,146781,68295.5
4127,129314,68500.7
4128,118179,69908.6
4129,108683,76754.3
4130,107035,80326.3
4131,115355,83049
4132,116267,82838.1
4133,119862,84002.8
4134,131343,84779.9
4135,149284,84753.3
4136,165010,84998.4
4137,169986,86556.4
4138,173218,88741.4
4139,183673,91787.1
4140,194910,94500.3
4141,203019,93696.6
4142,207742,93742.2
4143,216270,93128.5
4144,234830,89300
4145,257342,83425.2
4146,257046,79971
4147,220812,76003.8
4148,187194,73896.7
4149,171005,72559.1
4150,153804,71282.3
4151,134848,70826.3
4152,122607,71631.9
4153,114456,78027.3
4154,115859,81270.6
4155,118266,83693.1
4156,119021,83269.4
4157,121822,84384.7
4158,133300,85139
4159,151075,85146.6
4160,166868,85382.2
4161,173298,86944
4162,178649,89180.3
4163,189791,92205.1
4164,200210,94568.7
4165,208154,93711.8
4166,212138,94230.5
4167,215956,93641.5
4168,235749,90191.1
4169,254093,84280.2
4170,251497,80626.5
4171,216129,76482.6
4172,182284,85762.2
4173,169384,84861.6
4174,151636,84306.8
4175,134861,84373.3
4176,127285,85239.7
4177,126063,87291.7
4178,123222,95944.3
4179,126722,96860.1
4180,123982,98667
4181,122013,98146.4
4182,125263,100198.4
4183,131387,96683.4
4184,141594,94595.3
4185,157701,94494.6
4186,176115,94222.9
4187,191777,94922.1
4188,205373,96520
4189,215366,98972.9
4190,215246,97357.9
4191,206830,97528.9
4192,212162,95604.2
4193,213348,92233.6
4194,208339,87791.4
4195,212643,84987
4196,208806,74214
4197,195324,72832.7
4198,177328,71535
4199,157507,71082.8
4200,137614,71897.9
4201,120069,77993.1
4202,111984,80915.3
4203,116871,83123.1
4204,114488,82452.4
4205,113016,83324.5
4206,115573,83829.9
4207,119059,83495.5
4208,127037,83539.2
4209,140469,84901.5
4210,153974,86963
4211,165668,89820.6
4212,177614,92188
4213,186814,90818.1
4214,187729,91144.9
4215,180618,90639.5
4216,184619,87675.5
4217,189747,82298.5
4218,188039,78770.2
4219,195590,74964.5
4220,192230,72904.9
4221,181658,71633.8
4222,163872,70484.3
4223,144657,70136.6
4224,122208,71052.4
4225,101550,76818.9
4226,99783,80010.9
4227,108157,82302.3
4228,108628,81861.5
4229,109531,82821
4230,115466,83506.9
4231,126271,83408.1
4232,139024,83649.4
4233,145586,85190.3
4234,149201,87360.1
4235,157820,90269
4236,165878,92438.8
4237,171632,91623.7
4238,172047,92142.4
4239,173493,91435.6
4240,193596,88405.1
4241,212990,82868.5
4242,216853,79317.4
4243,188253,75433.8
4244,157745,82366.9
4245,147231,81572.7
4246,132075,81644.9
4247,116768,82228.2
4248,106281,83524
4249,102212,85940.8
4250,102125,95841.7
4251,111009,96132.4
4252,112569,97352.2
4253,117020,96238.8
4254,128885,97812
4255,146275,94314.1
4256,161161,92391.3
4257,165587,92345.7
4258,168157,92452.1
4259,176605,93337.5
4260,186096,95003.8
4261,192451,96643.5
4262,194638,95571.9
4263,198894,95332.5
4264,220466,93210.2
4265,241717,89748.4
4266,241932,85139
4267,207989,82503.7
4268,174589,79895
4269,162133,79374.4
4270,144229,79176.8
4271,127297,79591
4272,115440,80605.6
4273,107455,82830.5
4274,105957,91466
4275,114701,91006.2
4276,115591,90740.2
4277,119198,90001.1
4278,130956,90873.2
4279,148475,87639.4
4280,164186,85553.2
4281,168209,85178.9
4282,170895,84120.6
4283,180020,84422.7
4284,190834,85851.5
4285,197591,87808.5
4286,200372,87278.4
4287,203883,87430.4
4288,225489,86071.9
4289,246709,83938.2
4290,246610,80776.6
4291,211801,77805
4292,177399,74953.1
4293,164746,74388.8
4294,146781,74310.9
4295,129314,74941.7
4296,118179,76060.8
4297,108683,79098.9
4298,107035,85967.4
4299,115355,86269.5
4300,116267,85577.9
4301,119862,85095.3
4302,131343,85796.4
4303,149284,82840
4304,165010,80972.3
4305,169986,81289.6
4306,173218,81760.8
4307,183673,82650
4308,194910,84255.5
4309,203019,86265.7
4310,207742,86693.2
4311,216270,86583
4312,234830,85266.3
4313,257342,82971.1
4314,257046,79811.4
4315,220812,76492.1
4316,187194,73442.6
4317,171005,72485
4318,153804,71968.2
4319,134848,72448.9
4320,122607,73161.4
4321,114456,78192.6
4322,115859,83883.1
4323,118266,88439.3
4324,119021,88072.6
4325,121822,88397.5
4326,133300,89695.2
4327,151075,88562.8
4328,166868,88336.7
4329,173298,89537.5
4330,178649,90958.7
4331,189791,92805.5
4332,200210,93975.9
4333,208154,95172.9
4334,212138,96067.8
4335,215956,94939.2
4336,235749,91429.9
4337,254093,87122.6
4338,251497,83793.8
4339,216129,80164.8
4340,182284,76646
4341,169384,74917
4342,151636,73573.7
4343,134861,73081.6
4344,127285,72878.3
4345,126063,77352.8
4346,123222,81871
4347,126722,86638.1
4348,123982,86134.6
4349,122013,86710.3
4350,125263,87918.7
4351,131387,87219.5
4352,141594,86624.8
4353,157701,87626.1
4354,176115,89045.4
4355,191777,91101.2
4356,205373,92503.4
4357,215366,93977.8
4358,215246,95334.4
4359,206830,94772
4360,212162,91350.1
4361,213348,86837.6
4362,208339,83370.1
4363,212643,79701.2
4364,208806,76005.7
4365,195324,74335.6
4366,177328,72971.4
4367,157507,72570.5
4368,137614,72488.8
4369,129337,76961.4
4370,123037,82087.6
4371,128257,85887.6
4372,125361,85642.5
4373,122177,85851.5
4374,123975,86887
4375,128436,85997.8
4376,139811,85701.4
4377,156222,86902.2
4378,175639,88277.8
4379,194608,90088.5
4380,212744,91302.6
4381,228528,92416
4382,232643,93732.7
4383,227124,93058.2
4384,232584,89858.6
4385,237695,85636.8
4386,234013,82353.6
4387,240565,78939.3
4388,233156,73385.6
4389,213480,72082.2
4390,195393,70862.4
4391,168505,70431.1
4392,140514,71303.2
4393,117585,77128.6
4394,118240,80105.9
4395,122030,82296.6
4396,122988,81764.6
